geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,is_coastal,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168424.0
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921162.0
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13140138.0
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16229724.0
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16229724.0
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672700.0
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498590.0
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21050505.0
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25221795.0
