NUTS_ID,NUTS_NAME,scenario,pct_Af,pct_Am,pct_Aw,pct_BWh,pct_BWk,pct_BSh,pct_BSk,pct_Csa,pct_Csb,pct_Csc,pct_Cwa,pct_Cwb,pct_Cwc,pct_Cfa,pct_Cfb,pct_Cfc,pct_Dsa,pct_Dsb,pct_Dsc,pct_Dsd,pct_Dwa,pct_Dwb,pct_Dwc,pct_Dwd,pct_Dfa,pct_Dfb,pct_Dfc,pct_Dfd,pct_ET,pct_EF
DEB1,Koblenz,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.003753241435785451,0.0,0.0,0.0,0.0,0.0,0.0,0.0682407533779173,0.9280060051862973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.00040944452026750374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995905554797325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0031390746553841956,0.0,0.0,0.0,0.0,0.0,0.0,0.07629316227651153,0.9205677630681043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.006824075337791729,0.0,0.0,0.0,0.0,0.0,0.0,0.4349665620308448,0.5582093626313634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0002729630135116692,0.0,0.0,0.0,0.0,0.0,0.0,0.0051180565033437965,0.9946089804831445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.005049815749965879,0.0,0.0,0.0,0.0,0.0,0.0,0.10188344479323051,0.8930667394568036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB1,Koblenz,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.011191483553978436,0.0,0.0,0.0,0.0,0.0,0.0,0.9202948000545926,0.06851371639142896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989871708305199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001012829169480081,0.0,0.0,0.0,0.0
DEB2,Trier,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002363268062120189,0.9976367319378798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04985370245329732,0.9501462975467027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054242628854377674,0.9457573711456223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33648435741616023,0.6635156425838398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06144496961512492,0.9385550303848751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB2,Trier,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097006527121314,0.19029934728786857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0031053362752308574,0.0,0.0,0.0,0.0,0.0,0.0,0.07673449374846776,0.9201601699763013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.005475198169485985,0.0,0.0,0.0,0.0,0.0,0.0,0.22382936994361363,0.7706954318869004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.008662253820380812,0.0,0.0,0.0,0.0,0.0,0.0,0.35703195227588463,0.6343057939037345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.01119555446596388,0.0,0.0,0.0,0.0,0.0,0.0,0.3987088338645093,0.5900956116695268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.007599901936749203,0.0,0.0,0.0,0.0,0.0,0.0,0.2735147503473073,0.7188853477159435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0037590912805426165,0.0,0.0,0.0,0.0,0.0,0.0,0.27465882160660293,0.7215820871128544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.013565416360219008,0.0,0.0,0.0,0.0,0.0,0.0,0.5391844406308736,0.4472501430089074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.001144071259295579,0.0,0.0,0.0,0.0,0.0,0.0,0.019449211408024844,0.9794067173326796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.004576285037182316,0.0,0.0,0.0,0.0,0.0,0.0,0.2571708752145134,0.7382528397483044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.011440712592955789,0.0,0.0,0.0,0.0,0.0,0.0,0.5714635940181417,0.4170956933889025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.06047233799133775,0.0,0.0,0.0,0.0,0.0,0.0,0.9236741031298521,0.015853558878810167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.004004249407534527,0.0,0.0,0.0,0.0,0.0,0.0,0.3551524066356133,0.6408433439568522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.02149219579962409,0.0,0.0,0.0,0.0,0.0,0.0,0.6395358339462287,0.33897197025414727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEB3,Rheinhessen-Pfalz,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.1350821279725423,0.0,0.0,0.0,0.0,0.0,0.0,0.8649178720274577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257529463116543,0.9742470536883457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614578786556089,0.7385421213443911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34439109559144476,0.6556089044085552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033173286774334,0.09668267132256657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321693583587953,0.6678306416412048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC0,Saarland,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978175469227412,0.002182453077258839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED2,Dresden,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889039978243133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110960021756867,0.0,0.0,0.0,0.0
DED2,Dresden,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943432145771009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656785422899103,0.0,0.0,0.0,0.0
DED2,Dresden,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015637748164264345,0.9476475387544193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671471308131629,0.0,0.0,0.0,0.0
DED2,Dresden,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11395159097090019,0.8691868370954583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016861571933641555,0.0,0.0,0.0,0.0
DED2,Dresden,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968860484090291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031139515909709002,0.0,0.0,0.0,0.0
DED2,Dresden,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012918139787870546,0.9617215121022573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03698667391895567,0.0,0.0,0.0,0.0
DED2,Dresden,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44139243948871365,0.5405901550176775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01801740549360892,0.0,0.0,0.0,0.0
DED2,Dresden,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303100353549089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968996464509111,0.0,0.0,0.0,0.0
DED2,Dresden,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556023932553712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044397606744628774,0.0,0.0,0.0,0.0
DED2,Dresden,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625509926570574,0.42221920043513733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015229806907805276,0.0,0.0,0.0,0.0
DED2,Dresden,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249388088115311,0.07478923035082947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002719608376393799,0.0,0.0,0.0,0.0
DED2,Dresden,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021756867011150393,0.9685205330432418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02930378025564319,0.0,0.0,0.0,0.0
DED2,Dresden,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059967364699483,0.38339679086211587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010606472667935817,0.0,0.0,0.0,0.0
DED2,Dresden,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0012918139787870546,0.0,0.0,0.0,0.0,0.0,0.0,0.9809627413652434,0.01774544465596954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46048339884586437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392657020991888,0.000250899054946893,0.0,0.0,0.0
DED4,Chemnitz,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101865016308439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38972986535084053,8.363301831563101e-05,0.0,0.0,0.0
DED4,Chemnitz,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095425273898135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904574726101865,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013381282930500962,0.8661871706949904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13247470101195952,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423266705695408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576733294304591,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063644726938195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936355273061805,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020490089487329596,0.8435226227314544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13598728778121602,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864347244292046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41297984444258595,0.0005854311282094171,0.0,0.0,0.0
DED4,Chemnitz,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732457974408297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266705695408547,8.363301831563101e-05,0.0,0.0,0.0
DED4,Chemnitz,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078196872125115,0.8107384795517271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11106464832315799,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757046081793092,0.515179392824287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911599899640378,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672493100275989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23275068997240111,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp460_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457639876223133,0.880321150790332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510245044743664,0.0,0.0,0.0,0.0
DED4,Chemnitz,ssp585_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817094588943715,0.18248724596470686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041816509157815507,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp119_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp126_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp245_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp370_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0027074590496818734,0.0,0.0,0.0,0.0,0.0,0.0,0.21294165425747935,0.7843508866928388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp434_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp460_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp585_2041_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.06294842290510357,0.0,0.0,0.0,0.0,0.0,0.0,0.7713550832543657,0.16569649384053067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp119_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp126_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp245_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.028563692974143767,0.0,0.0,0.0,0.0,0.0,0.0,0.9459861919588466,0.025450115067009612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp370_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.12007580885339109,0.0,0.0,0.0,0.0,0.0,0.0,0.8799241911466089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED5,Leipzig,ssp434_2071_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001353729524840937,0.9998646270475159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
